"","favor","contra","absten","quorum","ausen","title","leg","filename","yr","mo","dy","haveinfo"
"470",297,0,0,0,197,"DECRETO QUE ADICIONA UN ARTICULO SEGUNDO TRANSITORIO AL DECRETO DE REFORMAS EN FAVOR DE LOS VETERANOS DE LA REVOLUCION COMO SERVIDORES,  PUBLICADO EN EL DOF EL 19 DE ENERO DE 1967 (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-483",2009,3,5,1
"471",277,0,0,0,217,"DECRETO QUE REFORMA EL ULTIMO PARRAFO Y SE ADICIONAN LAS FRACCIONES III Y IV,  RECORRIENDOSE LA ACTUAL III PARA PASAR A SER V DEL ARTICULO 6 DE LA LEY DE LA COMISION NACIONAL PARA EL DESARROLLO DE LOS PUEBLOS INDIGENAS (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-484",2009,3,5,1
"472",286,0,0,0,208,"DECRETO QUE REFORMA DIVERSAS DISPOSICIONES DE LA LEY GENERAL PARA LA IGUALDAD ENTRE MUJERES Y HOMBRES,  LA LEY DE VIVIENDA Y LA LEY FEDERAL DE FOMENTO A LAS ACTIVIDADES REALIZADAS POR ORGANIZACIONES DE LA SOCIEDAD CIVIL (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-485",2009,3,5,1
"473",264,0,0,1,229,"DECRETO QUE REFORMA LOS ARTICULOS 39 Y 90 DE LA LEY ORGANICA DEL CONGRESO GENERAL DE LOS ESTADOS UNIDOS MEXICANOS (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-486",2009,3,5,1
"474",269,0,0,0,225,"DECRETO QUE REFORMA LOS ARTICULOS 19, 27,  TERCER PARRAFO, 28,  FRACCION I, 33,  Y SE ADICIONA EL ARTICULO 87 CON UN PARRAFO TERCERO DE LA LEY DE AMPARO,  REGLAMENTARIA DE LOS ARTICULOS 103 Y 107 DE LA CPEUM (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-487",2009,3,5,1
"475",265,0,3,0,226,"DECRETO QUE REFORMA EL ARTICULO 51 Y ADICIONA LOS ARTICULOS 51 BIS 1,  51 BIS 2,  51 BIS 3,  DE LA LEY GENERAL DE SALUD (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-488",2009,3,5,1
"476",262,0,0,0,232,"DECRETO QUE REFORMA,  ADICIONA Y DEROGA DIVERSAS DISPOSICIONES A LA LEY GENERAL DE SALUD (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-489",2009,3,5,1
"477",268,0,11,0,218,"CINCO DECRETOS QUE CONCEDEN PERMISO A 16 CIUDADANOS MEXICANOS PARA PRESTAR SERVICIOS EN REPRESENTACIONES EXTRANJERAS (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-490",2009,3,10,1
"478",315,0,1,0,180,"DECRETO QUE REFORMA LOS ARTICULOS 53 Y 55  FRACCION V Y SE DEROGA EL ULTIMO PARRAFO DEL ARTICULO 55 DE LA LEY GENERAL DE CULTURA FISICA Y DEPORTE (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-491",2009,3,12,1
"479",308,0,0,0,188,"DECRETO QUE REFORMA EL INCISO K) DEL ARTICULO 28 Y SE ADICIONA UN TERCER PARRAFO,  RECORRIENDOSE EL ACTUAL PARA PASAR A SER CUARTO,  AL ARTICULO 29 DE LA LEY DE ASISTENCIA SOCIAL (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-492",2009,3,12,1
"480",291,0,0,0,205,"DECRETO QUE REFORMA LOS ARTICULOS 61, 71,  79 Y 81 Y ADICIONA LOS ARTICULOS 81 BIS Y 89 BIS DE LA LEY DE AVIACION CIVIL (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-493",2009,3,12,1
"481",285,0,0,0,211," DECRETO QUE REFORMA DIVERSAS DISPOSICIONES DEL CODIGO DE COMERCIO Y DE LA LEY GENERAL DE SOCIEDADES MERCANTILES (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-494",2009,3,12,1
"482",271,0,1,0,224,"DECRETO QUE ADICIONA LOS ARTICULOS 153 BIS,  153 BIS 1,  153 BIS 2,  153 BIS 3,  153 BIS 4 AL TITULO CUARTO,  CAPITULO VI,  DE LA LEY GENERAL DEL EQUILIBRIO ECOLOGICO Y LA PROTECCION AL AMBIENTE Y SE REFORMA EL PRIMER PARRAFO AL ART. 414 DEL CODIGO PENAL FEDERAL (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-495",2009,3,12,1
"483",281,0,0,0,215,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES  DE LA LEY DEL SEGURO SOCIAL (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS)",60,"60yr3or2-sil-496",2009,3,12,1
"484",99,158,2,2,235,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES  DE LA LEY DEL SEGURO SOCIAL (EN LO PARTICULAR LOS ARTICULOS 239 A,  RESERVADO CON LA MODIFICACION ADMITIDA)",60,"60yr3or2-sil-497",2009,3,12,1
"485",251,3,0,0,242,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES  DE LA LEY DEL SEGURO SOCIAL (EN LO PARTICULAR LOS 237 D,  237 F PRIMER Y TERCER PARRAFO,  RESERVADOS EN SUS TERMINOS)",60,"60yr3or2-sil-498",2009,3,12,1
"486",280,0,2,0,216,"DOS DECRETOS QUE CONCEDEN PERMISO A 4 CIUDADANOS MEXICANOS PARA ACEPTAR Y USAR CONDECORACIONES QUE LES CONFIEREN GOBIERNOS EXTRANJEROS Y A 10 CIUDADANOS PARA PRESTAR SERVICIOS EN REPRESENTACIONES EXTRANJERAS (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-499",2009,3,19,1
"487",293,0,1,0,204,"DECRETO QUE REFORMA EL SEGUNDO PARRAFO DEL ARTICULO 14 DE LA LEY DE DESARROLLO RURAL SUSTENTABLE (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-500",2009,3,19,1
"488",174,162,0,0,163,"DECRETO QUE ADICIONA TRES PARRAFOS AL ARTICULO 33 DE LA LEY GENERAL DE SALUD (SI SE ADMITE A DISCUSIÓN LA MODIFICACION PROPUESTA POR LA DIPUTADA ELSA CONDE (ALT))",60,"60yr3or2-sil-501",2009,3,19,1
"489",316,4,5,0,174,"DECRETO QUE ADICIONA TRES PARRAFOS AL ARTICULO 33 DE LA LEY GENERAL DE SALUD (EN LO GENERAL Y EN LO PARTICULAR CON LA MODIFICACION ACEPTADA POR LA ASAMBLEA)",60,"60yr3or2-sil-502",2009,3,19,1
"490",251,4,18,1,228,"DECRETO QUE CONCEDE PERMISO AL LIC. PELIPE CALDERON HINOJOSA,  PRESIDENTE DE LOS ESTADOS UNIDOS MEXICANOS,  PARA ACEPTAR Y USAR CONDECORACION QUE LE CONFIERE GOBIERNO EXTRANJERO (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-503",2009,3,24,1
"491",182,92,0,0,227,"PUNTO DE ACUERDO POR EL QUE SE DESECHA LA INICIATIVA QUE ADICIONA EL CAPITULO III BIS, DENOMINADO ""VIOLENCIA EN ESPECTÁCULOS DEPORTIVOS"" Y LOS ARTÍCULOS 322 BIS Y 322 TER AL CODIGO PENAL FEDERAL (SI SE APRUEBA)",60,"60yr3or2-sil-504",2009,3,26,1
"492",336,1,0,1,163,"DECRETO QUE POR EL QUE SE ADICIONA UN INCISO A) A LA FRACCION VII DEL ARTICULO 107 DE LA CONSTITUCION POLITICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-505",2009,3,31,1
"493",367,1,2,0,131,"DECRETO QUE REFORMA Y ADICION LOS ARTICULOS 75, 115, 116, 122, 123 y 127 DE LA CONSTITUCION POLITICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-506",2009,3,31,1
"494",328,0,0,0,173,"DECRETO QUE ADICIONA EL INCISO M) A LA FRACCION I DEL ARTICULO 4 DE LA LEY DE ASISTENCIAS SOCIAL (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-507",2009,3,31,1
"495",330,0,0,0,171,"DECRETO QUE REFORMA,  ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY DE CIENCIA Y TECNOLOGIA (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-508",2009,3,31,1
"496",279,0,1,0,221,"DECRETO QUE ADICIONA LA FRACCION VI BIS AL ARTICULO 104 DE LA LEY DEL MERCADO DE VALORES (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-509",2009,3,31,1
"497",313,0,1,0,187,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DEL CODIGO FISCAL DE LA FEDERACION Y DE LA LEY DEL SERVICIO DE ADMINISTRACION TRIBUTARIA (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-510",2009,3,31,1
"498",310,0,1,0,190,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY DE INSTITUCIONES DE CREDITO Y LA FRACCION X DEL ARTICULO 5o. DE LA LEY ORGANICA DE NACIONAL FINANCIERA (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-511",2009,3,31,1
"499",302,3,1,0,195," DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY SOBRE EL CONTRATO DE SEGURO Y DE LA LEY DE PROTECCION Y DEFENSA AL USUARIO DE SERVICIOS FINANCIEROS (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-512",2009,3,31,1
"500",242,55,1,0,203,"DECRETO QUE EXPIDE LA LEY FEDERAL DE ARCHIVOS (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-513",2009,3,31,1
"501",293,0,1,0,207,"DECRETO QUE EXPIDE EL REGLAMENTO DE TRANSPARENCIA, ACCESO A LA INFORMACION PUBLICA Y PROTECCION DE DATOS PERSONALES DE LA CAMARA DE DIPUTADOS (EN LO GENERAL Y EN LO PARTICULAR CON LAS MODIFICACIONES ADMITIDAS)",60,"60yr3or2-sil-514",2009,3,31,1
"502",263,0,2,0,236," DECRETO QUE REFORMA Y ADICIONA EL ARTICULO 2 DE LA LEY FEDERAL DE RESPONSABILIDAD PATRIMONIAL DEL ESTADO (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-515",2009,3,31,1
"503",292,0,2,0,205,"DECRETO QUE EXPIDE LA LEY PARA EL DESARROLLO DE LA SOCIEDAD DE LA INFORMACION (EN LO GENERAL Y EN LO PARTICULAR,  LOS ARTICULOS NO RESERVADOS)",60,"60yr3or2-sil-516",2009,4,2,1
"504",285,9,1,0,204,"DECRETO QUE EXPIDE LA LEY PARA EL DESARROLLO DE LA SOCIEDAD DE LA INFORMACION (EN LO PARTICULAR LOS ARTICULOS 18 FRACCIONES IX Y X RESERVADO CON LAS MODIFICACIONES ADMITIDAS Y 23 FRACCIONES I Y II RESERVADOS EN SUS TERMINOS)",60,"60yr3or2-sil-517",2009,4,2,1
"505",301,0,1,1,196,"DECRETO QUE REFORMA Y ADICIONA EL ARTICULO 41 DE LA LEY GENERAL DE EDUCACION (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-518",2009,4,2,1
"506",288,0,0,0,211,"DECRETO QUE ADICIONA LA FRACCION IV AL ARTICULO 64 DE LA LEY GENERAL DE SALUD (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-519",2009,4,2,1
"507",281,0,1,0,217,"DECRETO QUE ADICIONA UN SEGUNDO PÁRRAFO AL ARTÍCULO SEGUNDO TRANSITORIO Y UN ARTÍCULO TERCERO TRANSITORIO AL DECRETO POR EL QUE SE DECLARAN REFORMADOS EL PÁRRAFO CUARTO Y ADICIONADOS EL QUINTO Y EL SEXTO, Y SE RECORRE EL ORDEN DE LOS ÚLTIMOS DOS PÁRRAFOS DEL ARTÍCULO 18 DE LA CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS, PUBLICADO EN EL DIARIO OFICIAL DE LA FEDERACIÓN EL 12 DE DICIEMBRE DE 2005 (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-520",2009,4,2,1
"508",265,0,0,0,234,"DECRETO QUE ADICIONA UN TITULO VIGESIMO SEPTIMO AL CODIGO PENAL FEDERAL,  DENOMINADO ""DE LOS DELITOS COMETIDOS CONTRA LA LIBERTAD DE EXPRESION"" (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-521",2009,4,2,1
"509",337,0,0,2,163,"DECRETO QUE REFORMA EL ARTICULO 12,  FRACCIONES I Y XII DE LA LEY DE ASISTENCIA SOCIAL (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-522",2009,4,14,1
"510",339,1,0,0,162,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY GENERAL DE SALUD (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-523",2009,4,14,1
"511",340,1,2,0,159,"DECRETO QUE REFORMA EL ARTICULO 27 DE LA LEY GENERAL PARA EL CONTROL DEL TABACO (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-524",2009,4,14,1
"512",346,0,1,0,155,"DECRETO QUE REFORMA EL ARTICULO 4 DE LA LEY PARA LA PROTECCION DE LOS DERECHOS DE NIÑAS,  NIÑOS Y ADOLESCENTES (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-525",2009,4,14,1
"513",336,0,0,0,166,"DECRETO QUE REFORMA EL INCISO D DEL ARTICULO 28 DE LA LEY PARA LA PROTECCION DE LOS DERECHOS DE NIÑAS,  NIÑOS Y ADOLESCENTES (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-526",2009,4,14,1
"514",321,0,0,0,181,"DECRETO QUE REFORMA EL ARTICULO 35 DE LA LEY PARA LA PROTECCION DE LOS DERECHOS DE NIÑAS,  NIÑOS Y ADOLESCENTES (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-527",2009,4,14,1
"515",313,0,1,1,187,"DECRETO QUE ADICIONA UN INCISO J AL ARTICULO 30 DE LA LEY DE LOS DERECHOS DE LAS PERSONAS ADULTAS MAYORES (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-528",2009,4,14,1
"516",302,0,2,0,198,"DECRETO QUE REFORMA LOS ARTS. 23 DE LA LEY DE AMPARO,  REGLAMENTARIA DE LOS ARTS. 103 Y 107 DE LA CPEUM,  163 Y NOVENO TRANSITORIO DE LA LEY ORGANICA DEL PODER JUDICIAL DE LA FEDERACION Y 28 DE LA LEY FEDERAL DE PROCEDIMIENTO ADMINISTRATIVO (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-529",2009,4,14,1
"517",310,0,1,0,191,"DECRETO QUE REFORMA DIVERSAS DISPOSICIONES DE LAS LEYES FEDERALES DE RESPONSABILIDAD PATRIMONIAL DEL ESTADO Y DE PROCEDIMIENTO CONTENCIOSO ADMINISTRATIVO (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-530",2009,4,14,1
"518",308,0,2,0,192,"DECRETO QUE REFORMA,  ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LOS CODIGOS PENAL FEDERAL,  FEDERAL DE PROCEDIMIENTOS PENALES Y DE LA LEY DE EXTRADICION INTERNACIONAL (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-531",2009,4,14,1
"519",313,0,0,1,188,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY GENERAL DE CULTURA FISICA Y DEPORTE (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-532",2009,4,14,1
"520",299,0,0,0,203,"DECRETO QUE EXPIDE LA LEY DE DEPOSITO LEGAL(EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-533",2009,4,14,1
"521",288,0,1,0,213,"DECRETO QUE REFORMA EL ARTICULO 72 DE LA LEY DE PREMIOS,  ESTIMULOS Y RECOMPENSAS CIVILES(EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-534",2009,4,14,1
"522",274,0,2,0,226,"DECRETO QUE REFORMA DIVERSAS DISPOSICIONES DE LA LEY ORGANICA DE LA PROCURADURIA DE LA DEFENSA DEL CONTRIBUYENTE(EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-535",2009,4,14,1
"523",268,5,7,0,222,"DECRETO QUE REFORMA EL INCISO B) DEL NUMERAL 2 DEL ARTICULO 40 DE LA LEY ORGANICA DEL CONGRESO GENERAL DE LOS ESTADOS UNIDOS MEXICANOS(EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-536",2009,4,14,1
"524",215,84,11,0,191,"DECRETO QUE REFORMA EL ARTICULO 34 DE LA LEY SOBRE EL ESCUDO,  LA BANDERA Y EL HIMNO NACIONALES (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-537",2009,4,15,1
"525",298,0,3,0,200,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DEL CODIGO DE COMERCIO (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-538",2009,4,15,1
"526",338,2,8,0,153,"DECRETO QUE EXPIDE LA LEY GENERAL DE TURISMO Y SE REFORMA LA FRACCION VI Y DEROGA LA VII DEL ARTICULO 42 DE LA LEY ORGÁNICA DE LA ADMINISTRACIÓN PÚBLICA FEDERAL (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS)",60,"60yr3or2-sil-539",2009,4,15,1
"527",253,69,3,0,176,"DECRETO QUE EXPIDE LA LEY GENERAL DE TURISMO Y SE REFORMA LA FRACCION VI Y DEROGA LA VII DEL ARTICULO 42 DE LA LEY ORGANICA DE LA ADMINISTRACION PUBLICA FEDERAL (EN LO PARTICULAR LOS ARTICULOS RESERVADOS,  EN SUS TERMINOS)",60,"60yr3or2-sil-540",2009,4,15,1
"528",312,0,3,0,186,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY FEDERAL DE PROCEDIMIENTO CONTENCIOSO ADMINISTRATIVO Y DE LA LEY ORGANICA DEL TRIBUNAL FEDERAL DE JUSTICIA FISCAL Y ADMINISTRATIVA (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-541",2009,4,15,1
"529",314,0,0,1,186,"DECRETO QUE REFORMA EL INCISO I) DE LA FRACCION III,  DEL ARTICULO 24 DE LA LEY GENERAL DE PESCA Y ACUACULTURA SUSTENTABLES (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-542",2009,4,15,1
"530",164,174,1,0,162,"DECRETO RELATIVO A LA REVISION DE LA CUENTA DE LA HACIENDA PUBLICA FEDERAL CORRESPONDIENTE AL EJERCICIO FISCAL 2002 (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-543",2009,4,15,1
"531",166,179,0,0,156,"DECRETO RELATIVO A LA REVISION DE LA CUENTA DE LA HACIENDA PUBLICA FEDERAL CORRESPONDIENTE AL EJERCICIO FISCAL 2003 (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-544",2009,4,15,1
"532",340,3,3,0,156,"DECRETO - OCHO DECRETOS QUE CONCEDEN PERMISO A 15 CIUDANOS MEXICANOS PARA ACEPTAR Y USAR CONDECORACIONES QUE LES CONFIEREN GOBIERNOS EXTRANJEROS Y A 8 CIUDADANOS MEXICANOS PARA PRESTAR SERVICIOS EN REPRESENTACIONES EXTRANJERAS (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-545",2009,4,16,1
"533",343,1,4,0,154,"DECRETO QUE ADICIONA UNA FRACCION IX TER AL ARTICULO 24 DE LA LEY FEDERAL DE PROTECCION AL CONSUMIDOR (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-546",2009,4,16,1
"534",332,0,0,1,169,"DECRETO QUE ADICIONA UN ARTICULO 222 BIS A LA LEY GENERAL DE SALUD (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-547",2009,4,16,1
"535",321,0,2,1,178,"DECRETO QUE ADICIONA UN SEGUNDO PARRAFO AL ARTICULO 1o. DE LA LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-548",2009,4,16,1
"536",343,0,4,0,155,"DECRETO QUE REFORMA Y ADICIONA LOS ARTICULOS 6 Y 10 DE LA LEY QUE ESTABLECE LAS NORMAS MINIMAS SOBRE READAPTACION SOCIAL DE SENTENCIADOS (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-549",2009,4,16,1
"537",325,0,1,1,175,"DECRETO QUE ADICIONA LOS PARRAFOS TERCERO Y CUARTO AL ARTICULO 181 DE LA LEY DE LA PROPIEDAD INDUSTRIAL (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-550",2009,4,16,1
"538",291,0,0,1,210,"DECRETO QUE ADICIONA DIVERSAS DISPOSICIONES A LA LEY DE VIVIENDA (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-551",2009,4,16,1
"539",307,0,0,0,195,"DECRETO POR EL QUE SE EXPIDE LA LEY DE FISCALIZACION Y RENDICION DE CUENTAS DE LA FEDERACION Y SE ABROGA LA LEY DE FISCALIZACION SUPERIOR DE LA FEDERACION (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS)",60,"60yr3or2-sil-552",2009,4,16,1
"540",274,0,2,0,226,"DECRETO POR EL QUE SE EXPIDE LA LEY DE FISCALIZACION Y RENDICION DE CUENTAS DE LA FEDERACION Y SE ABROGA LA LEY DE FISCALIZACION SUPERIOR DE LA FEDERACION (EN LO  PARTICULAR LOS ARTICULOS 10, 76, 77, 85,  97 Y 103 RESERVADOS,  CON LAS MODIFICACIONES ACEPTADAS)",60,"60yr3or2-sil-553",2009,4,16,1
"541",253,0,0,0,249,"DECRETO DECRETO QUE ADICIONA EL ARTICULO 65 BIS A LA LEY DE INSTITUCIONES DE CREDITO (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-554",2009,4,16,1
"542",344,0,0,0,158,"DECRETO QUE REFORMA EL ARTICULO 40 DE LA LEY DE COORDINACION FISCAL (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-555",2009,4,21,1
"543",353,0,0,0,149,"DECRETO QUE REFORMA EL PARRAFO PRIMERO Y DEROGA EL PARRAFO TERCERO DEL ARTICULO 3 BIS DE LA LEY DE AMPARO,  REGLAMENTARIA DE LOS ARTICULOS 103 Y 107 DE LA CPEUM (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-556",2009,4,21,1
"544",346,0,1,1,154,"DECRETO QUE REFORMA DIVERSAS DISPOSICIONES DE LA LEY GENERAL PARA LA IGUALDAD ENTRE MUJERES Y HOMBRES (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-557",2009,4,21,1
"545",341,0,2,0,159,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DEL CODIGO FISCAL DE LA FEDERACION Y DE LA LEY DEL IMPUESTO SOBRE LA RENTA (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-558",2009,4,21,1
"546",369,0,3,0,130,"DECRETO QUE REFORMA DIVERSAS DISPOSICIONES DE LA LEY DEL SEGURO SOCIAL (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS)",60,"60yr3or2-sil-559",2009,4,21,1
"547",256,95,6,0,145,"DECRETO QUE REFORMA DIVERSAS DISPOSICIONES DE LA LEY DEL SEGURO SOCIAL (EN LO PARTICULAR LOS ARTICULOS 168,  191 Y 198 RESERVADOS,  EN SUS TERMINOS)",60,"60yr3or2-sil-560",2009,4,21,1
"548",300,0,2,0,199,"DECRETO QUE ADICIONA DOS PÁRRAFOS AL ARTÍCULO 34 DE LA LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA Y SE ADICIONAN LOS ARTÍCULOS 248 TER, 248 QUÁRTER Y 248 QUINTUS AL CÓDIGO PENAL FEDERAL (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-561",2009,4,23,1
"549",331,0,0,1,169,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY FEDERAL DE FOMENTO A LAS ACTIVIDADES REALIZADAS POR ORGANIZACIONES DE LA SOCIEDAD CIVIL (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-562",2009,4,23,1
"550",303,0,1,0,197,"DECRETO QUE REFORMA DIVERSAS DISPOSICIONES DE LA LEY FEDERAL DE FOMENTO A LAS ACTIVIDADES REALIZADAS POR ORGANIZACIONES DE LA SOCIEDAD CIVIL (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-563",2009,4,23,1
"551",301,2,12,0,186,"DECRETO QUE EXPIDE LA LEY DE LA POLICÍA FEDERAL (EN LO GENERAL Y EN LO PARTICULAR LOS ARTÍCULOS NO RESERVADOS)",60,"60yr3or2-sil-564",2009,4,23,1
"552",237,99,3,0,162,"DECRETO QUE EXPIDE LA LEY DE LA POLICIA FEDERAL (EN LO PARTICULAR LOS ARTICULOS RESERVADOS EN SUS TERMINOS)",60,"60yr3or2-sil-565",2009,4,23,1
"553",317,0,7,0,177,"DECRETO QUE EXPIDE LA LEY ORGÁNICA DE LA PROCURADURÍA GENERAL DE LA REPÚBLICA; Y SE REFORMA EL PÁRRAFO CUARTO DEL ARTÍCULO 197 DE LA LEY DE AMPARO REGLAMENTARIA DE LOS ARTÍCULOS 103 Y 107 DE LA CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-566",2009,4,23,1
"554",237,69,1,0,194,"DECRETO QUE EXPIDE LA LEY ORGÁNICA DE LA PROCURADURÍA GENERAL DE LA REPÚBLICA; Y SE REFORMA EL PÁRRAFO CUARTO DEL ARTÍCULO 197 DE LA LEY DE AMPARO REGLAMENTARIA DE LOS ARTÍCULOS 103 Y 107 DE LA CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO PARTICULAR  EL ARTICULO SEGUNDO RESERVADO,  EN SUS TERMINOS)",60,"60yr3or2-sil-567",2009,4,23,1
"555",273,23,4,0,201,"DECRETO QUE CONCEDE PERMISO AL C. JUAN JOSE SABINES GUERRERO,  PARA ACEPTAR Y USAR LA CONDECORACION QUE LE CONFIERE EL GOBIERNO DE LA REPUBLICA DE EL SALVADOR (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or2-sil-568",2009,4,23,1
